mrna_id	n_lncRNAs
LOC111126443	65
LOC111128136	65
LOC111130057	65
LOC111130117	65
LOC111134260	65
LOC111136786	65
LOC111136789	65
LOC111137477	65
LOC111138162	65
LOC111105528	64
LOC111108759	64
LOC111109442	64
LOC111111868	64
LOC111116905	64
LOC111121426	64
LOC111128109	64
LOC111129279	64
LOC111129898	64
LOC111132418	64
LOC111134230	64
LOC111138048	64
LOC111099592	63
LOC111103514	63
LOC111110792	63
LOC111118932	63
LOC111120939	63
LOC111125277	63
LOC111125434	63
LOC111125951	63
LOC111125954	63
LOC111129359	63
LOC111129476	63
LOC111130645	63
LOC111133223	63
LOC111133337	63
LOC111134701	63
LOC111135382	63
LOC111136635	63
LOC111136925	63
LOC111138388	63
LOC111100963	62
LOC111100964	62
LOC111101851	62
LOC111108543	62
LOC111110638	62
LOC111110648	62
LOC111111787	62
LOC111112511	62
LOC111112602	62
LOC111119055	62
LOC111119577	62
LOC111119815	62
LOC111120013	62
LOC111124900	62
LOC111134715	62
LOC111135911	62
LOC111138112	62
LOC111101542	61
LOC111107262	61
LOC111120812	61
LOC111121739	61
LOC111122218	61
LOC111126088	61
LOC111126975	61
LOC111128527	61
LOC111129785	61
LOC111131147	61
LOC111136615	61
LOC111101024	60
LOC111102623	60
LOC111103372	60
LOC111119576	60
LOC111124760	60
LOC111127761	60
LOC111128431	60
LOC111128766	60
LOC111129338	60
LOC111131594	60
LOC111131764	60
LOC111133350	60
LOC111133597	60
LOC111134649	60
LOC111135314	60
LOC111137356	60
LOC111137838	60
LOC111103856	59
LOC111104017	59
LOC111107574	59
LOC111117877	59
LOC111119040	59
LOC111119639	59
LOC111120687	59
LOC111120964	59
LOC111124564	59
LOC111125880	59
LOC111126665	59
LOC111132766	59
LOC111134622	59
LOC111135113	59
LOC111137452	59
LOC111138046	59
LOC111103940	58
LOC111106859	58
LOC111108268	58
LOC111112990	58
LOC111117713	58
LOC111121366	58
LOC111121771	58
LOC111122390	58
LOC111126278	58
LOC111127397	58
LOC111129469	58
LOC111129948	58
LOC111131043	58
LOC111135190	58
LOC111135799	58
LOC111136976	58
LOC111138080	58
LOC111103387	57
LOC111107351	57
LOC111112959	57
LOC111119766	57
LOC111120840	57
LOC111121329	57
LOC111122666	57
LOC111123666	57
LOC111127339	57
LOC111128986	57
LOC111130080	57
LOC111130479	57
LOC111137447	57
LOC111137573	57
LOC111138338	57
LOC111102252	56
LOC111110983	56
LOC111118122	56
LOC111119906	56
LOC111119918	56
LOC111126902	56
LOC111128617	56
LOC111129487	56
LOC111129947	56
LOC111130020	56
LOC111134206	56
LOC111135374	56
LOC111099125	55
LOC111100992	55
LOC111101681	55
LOC111104814	55
LOC111105497	55
LOC111107480	55
LOC111116795	55
LOC111116960	55
LOC111119107	55
LOC111119931	55
LOC111120023	55
LOC111120868	55
LOC111121209	55
LOC111122439	55
LOC111123191	55
LOC111125356	55
LOC111125443	55
LOC111127103	55
LOC111128222	55
LOC111130576	55
LOC111131155	55
LOC111133507	55
LOC111133521	55
LOC111135409	55
LOC111136246	55
LOC111137160	55
LOC111100032	54
LOC111104972	54
LOC111109079	54
LOC111118652	54
LOC111118905	54
LOC111119050	54
LOC111119558	54
LOC111120973	54
LOC111122578	54
LOC111122970	54
LOC111124704	54
LOC111127725	54
LOC111127926	54
LOC111128167	54
LOC111129358	54
LOC111130223	54
LOC111132290	54
LOC111133145	54
LOC111134667	54
LOC111135257	54
LOC111136545	54
LOC111136674	54
LOC111136780	54
LOC111100499	53
LOC111103405	53
LOC111103407	53
LOC111104262	53
LOC111108432	53
LOC111113352	53
LOC111114331	53
LOC111119258	53
LOC111123065	53
LOC111123378	53
LOC111125311	53
LOC111125647	53
LOC111125942	53
LOC111128205	53
LOC111129255	53
LOC111132535	53
LOC111135414	53
LOC111135988	53
LOC111136549	53
LOC111138178	53
LOC111099442	52
LOC111099968	52
LOC111100633	52
LOC111101895	52
LOC111102833	52
LOC111104074	52
LOC111105748	52
LOC111112291	52
LOC111118435	52
LOC111119998	52
LOC111120090	52
LOC111121647	52
LOC111122158	52
LOC111122314	52
LOC111123310	52
LOC111124340	52
LOC111124360	52
LOC111127165	52
LOC111127387	52
LOC111127909	52
LOC111128082	52
LOC111132672	52
LOC111133059	52
LOC111133501	52
LOC111133559	52
LOC111134472	52
LOC111135331	52
LOC111136278	52
LOC111137317	52
LOC111101158	51
LOC111102640	51
LOC111102931	51
LOC111105637	51
LOC111107850	51
LOC111110235	51
LOC111119008	51
LOC111119752	51
LOC111121027	51
LOC111121137	51
LOC111124315	51
LOC111126860	51
LOC111128253	51
LOC111131564	51
LOC111132189	51
LOC111132493	51
LOC111133322	51
LOC111134145	51
LOC111135780	51
LOC111135926	51
LOC111135941	51
LOC111100274	50
LOC111102798	50
LOC111105234	50
LOC111105809	50
LOC111108004	50
LOC111108471	50
LOC111110781	50
LOC111111201	50
LOC111114766	50
LOC111119092	50
LOC111119411	50
LOC111121255	50
LOC111121563	50
LOC111122159	50
LOC111123921	50
LOC111126794	50
LOC111126936	50
LOC111127788	50
LOC111128834	50
LOC111129921	50
LOC111131065	50
LOC111132389	50
LOC111132560	50
LOC111133250	50
LOC111133429	50
LOC111133525	50
LOC111135396	50
LOC111136204	50
LOC111136708	50
LOC111137012	50
LOC111101967	49
LOC111104500	49
LOC111107058	49
LOC111107763	49
LOC111112275	49
LOC111113958	49
LOC111115257	49
LOC111115801	49
LOC111119018	49
LOC111119209	49
LOC111119919	49
LOC111120511	49
LOC111122797	49
LOC111123001	49
LOC111123130	49
LOC111124763	49
LOC111124769	49
LOC111127372	49
LOC111129009	49
LOC111129084	49
LOC111129240	49
LOC111130920	49
LOC111131734	49
LOC111132906	49
LOC111133256	49
LOC111133733	49
LOC111134949	49
LOC111135181	49
LOC111135702	49
LOC111135807	49
LOC111138309	49
LOC111099958	48
LOC111103893	48
LOC111104209	48
LOC111106318	48
LOC111106776	48
LOC111108692	48
LOC111110712	48
LOC111117543	48
LOC111118009	48
LOC111118268	48
LOC111119866	48
LOC111119929	48
LOC111122236	48
LOC111122674	48
LOC111127652	48
LOC111127801	48
LOC111128535	48
LOC111131070	48
LOC111133654	48
LOC111134193	48
LOC111134812	48
LOC111135565	48
LOC111135897	48
LOC111136336	48
LOC111137384	48
LOC111137693	48
LOC111099531	47
LOC111101053	47
LOC111101056	47
LOC111101478	47
LOC111102770	47
LOC111104027	47
LOC111105112	47
LOC111115405	47
LOC111116860	47
LOC111121085	47
LOC111121756	47
LOC111122054	47
LOC111122296	47
LOC111123306	47
LOC111124316	47
LOC111124804	47
LOC111125198	47
LOC111127214	47
LOC111127325	47
LOC111128658	47
LOC111129760	47
LOC111129937	47
LOC111130108	47
LOC111130825	47
LOC111131542	47
LOC111133139	47
LOC111133345	47
LOC111135125	47
LOC111136073	47
LOC111136493	47
LOC111136649	47
LOC111137396	47
LOC111137677	47
LOC111138481	47
LOC111100932	46
LOC111103305	46
LOC111103881	46
LOC111108060	46
LOC111109524	46
LOC111110817	46
LOC111110850	46
LOC111113838	46
LOC111119459	46
LOC111120158	46
LOC111120641	46
LOC111121267	46
LOC111121360	46
LOC111122398	46
LOC111122516	46
LOC111124294	46
LOC111124911	46
LOC111125475	46
LOC111126553	46
LOC111128584	46
LOC111129524	46
LOC111129904	46
LOC111130370	46
LOC111131521	46
LOC111131527	46
LOC111132176	46
LOC111132819	46
LOC111134635	46
LOC111134730	46
LOC111134751	46
LOC111136120	46
LOC111137109	46
LOC111138479	46
LOC111099597	45
LOC111101812	45
LOC111103429	45
LOC111104065	45
LOC111104082	45
LOC111110577	45
LOC111112570	45
LOC111115766	45
LOC111118020	45
LOC111120024	45
LOC111121114	45
LOC111121439	45
LOC111121653	45
LOC111124843	45
LOC111125095	45
LOC111125214	45
LOC111125801	45
LOC111126291	45
LOC111126648	45
LOC111127847	45
LOC111129333	45
LOC111129951	45
LOC111130355	45
LOC111130636	45
LOC111131033	45
LOC111131142	45
LOC111131165	45
LOC111132091	45
LOC111133839	45
LOC111136412	45
LOC111136838	45
LOC111136899	45
LOC111137079	45
LOC111137980	45
LOC111100563	44
LOC111102211	44
LOC111102834	44
LOC111106096	44
LOC111106944	44
LOC111108211	44
LOC111112925	44
LOC111115333	44
LOC111118320	44
LOC111118746	44
LOC111118985	44
LOC111119057	44
LOC111119561	44
LOC111120700	44
LOC111120730	44
LOC111123477	44
LOC111124530	44
LOC111124636	44
LOC111124846	44
LOC111126802	44
LOC111128289	44
LOC111128859	44
LOC111129467	44
LOC111129712	44
LOC111130022	44
LOC111130112	44
LOC111130179	44
LOC111130861	44
LOC111131782	44
LOC111132411	44
LOC111134853	44
LOC111135543	44
LOC111135736	44
LOC111136311	44
LOC111136595	44
LOC111137560	44
LOC111101057	43
LOC111101363	43
LOC111101836	43
LOC111102204	43
LOC111103096	43
LOC111103444	43
LOC111103875	43
LOC111104145	43
LOC111109109	43
LOC111109261	43
LOC111111488	43
LOC111112302	43
LOC111113160	43
LOC111114545	43
LOC111114715	43
LOC111115247	43
LOC111115356	43
LOC111117993	43
LOC111118137	43
LOC111118582	43
LOC111118896	43
LOC111119232	43
LOC111121780	43
LOC111122725	43
LOC111125105	43
LOC111127765	43
LOC111130246	43
LOC111130294	43
LOC111130323	43
LOC111130627	43
LOC111130702	43
LOC111131281	43
LOC111131344	43
LOC111131861	43
LOC111132043	43
LOC111133120	43
LOC111136424	43
LOC111136639	43
LOC111136709	43
LOC111137368	43
LOC111138201	43
LOC111138330	43
LOC111099184	42
LOC111101711	42
LOC111102803	42
LOC111102881	42
LOC111103107	42
LOC111104850	42
LOC111111886	42
LOC111114027	42
LOC111117944	42
LOC111118857	42
LOC111123340	42
LOC111124120	42
LOC111125345	42
LOC111125796	42
LOC111126277	42
LOC111126295	42
LOC111127769	42
LOC111127800	42
LOC111128958	42
LOC111129838	42
LOC111130164	42
LOC111130280	42
LOC111130397	42
LOC111130541	42
LOC111130876	42
LOC111133664	42
LOC111134317	42
LOC111134529	42
LOC111135222	42
LOC111135335	42
LOC111135619	42
LOC111135846	42
LOC111136429	42
LOC111136684	42
LOC111136874	42
LOC111137218	42
LOC111137983	42
LOC111138461	42
LOC111100314	41
LOC111100631	41
LOC111101287	41
LOC111102393	41
LOC111102910	41
LOC111103903	41
LOC111103981	41
LOC111108246	41
LOC111108262	41
LOC111108614	41
LOC111114569	41
LOC111115914	41
LOC111117954	41
LOC111118209	41
LOC111118257	41
LOC111119579	41
LOC111120303	41
LOC111121324	41
LOC111121361	41
LOC111121543	41
LOC111122064	41
LOC111124603	41
LOC111124837	41
LOC111125390	41
LOC111125820	41
LOC111126998	41
LOC111127776	41
LOC111128070	41
LOC111128270	41
LOC111128419	41
LOC111128654	41
LOC111130268	41
LOC111130874	41
LOC111130887	41
LOC111131660	41
LOC111131771	41
LOC111131864	41
LOC111133274	41
LOC111133343	41
LOC111134610	41
LOC111134950	41
LOC111135107	41
LOC111135909	41
LOC111136159	41
LOC111136646	41
LOC111136832	41
LOC111137100	41
LOC111137745	41
LOC111100972	40
LOC111101089	40
LOC111101896	40
LOC111101912	40
LOC111102413	40
LOC111103864	40
LOC111105896	40
LOC111107589	40
LOC111110292	40
LOC111110790	40
LOC111113278	40
LOC111117921	40
LOC111119121	40
LOC111119451	40
LOC111119740	40
LOC111120126	40
LOC111123198	40
LOC111124036	40
LOC111126709	40
LOC111127122	40
LOC111128332	40
LOC111129341	40
LOC111129866	40
LOC111129961	40
LOC111130180	40
LOC111131636	40
LOC111132235	40
LOC111133472	40
LOC111135403	40
LOC111136092	40
LOC111136449	40
LOC111138009	40
LOC111138277	40
LOC111100754	39
LOC111103988	39
LOC111104268	39
LOC111104410	39
LOC111105035	39
LOC111108235	39
LOC111109103	39
LOC111109234	39
LOC111110009	39
LOC111117189	39
LOC111117608	39
LOC111118037	39
LOC111119402	39
LOC111119647	39
LOC111120104	39
LOC111120541	39
LOC111120781	39
LOC111120993	39
LOC111121237	39
LOC111121349	39
LOC111124670	39
LOC111125211	39
LOC111125501	39
LOC111126220	39
LOC111126471	39
LOC111129829	39
LOC111130572	39
LOC111130638	39
LOC111131321	39
LOC111131506	39
LOC111132178	39
LOC111132338	39
LOC111133241	39
LOC111133947	39
LOC111133950	39
LOC111133986	39
LOC111134184	39
LOC111134508	39
LOC111134520	39
LOC111135293	39
LOC111135640	39
LOC111137236	39
LOC111137766	39
LOC111138414	39
LOC111100869	38
LOC111106311	38
LOC111107285	38
LOC111108287	38
LOC111108522	38
LOC111109251	38
LOC111109285	38
LOC111110332	38
LOC111111324	38
LOC111114558	38
LOC111114978	38
LOC111115153	38
LOC111117733	38
LOC111117774	38
LOC111118030	38
LOC111118324	38
LOC111118337	38
LOC111119066	38
LOC111119565	38
LOC111120124	38
LOC111120125	38
LOC111120139	38
LOC111122703	38
LOC111122969	38
LOC111123460	38
LOC111123907	38
LOC111123999	38
LOC111124703	38
LOC111128561	38
LOC111129316	38
LOC111129879	38
LOC111130331	38
LOC111130612	38
LOC111131012	38
LOC111132167	38
LOC111132786	38
LOC111132917	38
LOC111133030	38
LOC111134003	38
LOC111135350	38
LOC111135682	38
LOC111135746	38
LOC111136242	38
LOC111136751	38
LOC111136867	38
LOC111137354	38
LOC111137934	38
LOC111100604	37
LOC111100683	37
LOC111101795	37
LOC111102384	37
LOC111104127	37
LOC111104153	37
LOC111105936	37
LOC111106534	37
LOC111107240	37
LOC111108044	37
LOC111113381	37
LOC111114843	37
LOC111115124	37
LOC111117862	37
LOC111118374	37
LOC111118541	37
LOC111118907	37
LOC111119207	37
LOC111119393	37
LOC111120615	37
LOC111121007	37
LOC111121603	37
LOC111122173	37
LOC111122737	37
LOC111123572	37
LOC111124566	37
LOC111125104	37
LOC111125519	37
LOC111125833	37
LOC111127105	37
LOC111127499	37
LOC111127724	37
LOC111128318	37
LOC111129090	37
LOC111129092	37
LOC111129129	37
LOC111129985	37
LOC111133210	37
LOC111133357	37
LOC111133782	37
LOC111134592	37
LOC111135770	37
LOC111135783	37
LOC111135946	37
LOC111136444	37
LOC111136516	37
LOC111137193	37
LOC111138013	37
LOC111138275	37
LOC111099071	36
LOC111099580	36
LOC111099584	36
LOC111101848	36
LOC111102878	36
LOC111108379	36
LOC111112216	36
LOC111114855	36
LOC111119373	36
LOC111119397	36
LOC111119515	36
LOC111120695	36
LOC111120820	36
LOC111121118	36
LOC111123665	36
LOC111123724	36
LOC111124483	36
LOC111124701	36
LOC111125169	36
LOC111125522	36
LOC111125867	36
LOC111126038	36
LOC111126039	36
LOC111126222	36
LOC111126417	36
LOC111129593	36
LOC111130065	36
LOC111130992	36
LOC111131437	36
LOC111131610	36
LOC111132124	36
LOC111133091	36
LOC111133369	36
LOC111134386	36
LOC111134659	36
LOC111135247	36
LOC111135477	36
LOC111136054	36
LOC111136090	36
LOC111137455	36
LOC111138443	36
LOC111100575	35
LOC111100888	35
LOC111101030	35
LOC111102843	35
LOC111103404	35
LOC111103445	35
LOC111103866	35
LOC111105170	35
LOC111105807	35
LOC111110571	35
LOC111112369	35
LOC111113221	35
LOC111114240	35
LOC111114583	35
LOC111117471	35
LOC111118442	35
LOC111118643	35
LOC111118841	35
LOC111121096	35
LOC111121158	35
LOC111122551	35
LOC111123535	35
LOC111123625	35
LOC111124577	35
LOC111124758	35
LOC111126052	35
LOC111128334	35
LOC111128738	35
LOC111129195	35
LOC111131277	35
LOC111132381	35
LOC111133651	35
LOC111134462	35
LOC111135279	35
LOC111135645	35
LOC111135994	35
LOC111136099	35
LOC111136491	35
LOC111137529	35
LOC111138026	35
LOC111138142	35
LOC111138239	35
LOC111099147	34
LOC111099729	34
LOC111100436	34
LOC111101097	34
LOC111101533	34
LOC111102336	34
LOC111103403	34
LOC111104326	34
LOC111105754	34
LOC111109650	34
LOC111111282	34
LOC111111934	34
LOC111114680	34
LOC111114986	34
LOC111115720	34
LOC111119440	34
LOC111119865	34
LOC111121117	34
LOC111122340	34
LOC111122773	34
LOC111123546	34
LOC111123750	34
LOC111126836	34
LOC111128787	34
LOC111128941	34
LOC111129522	34
LOC111129868	34
LOC111130566	34
LOC111130654	34
LOC111131374	34
LOC111131483	34
LOC111133530	34
LOC111133865	34
LOC111133909	34
LOC111135009	34
LOC111135237	34
LOC111135685	34
LOC111135734	34
LOC111136591	34
LOC111099063	33
LOC111100714	33
LOC111103910	33
LOC111104361	33
LOC111105728	33
LOC111106809	33
LOC111109663	33
LOC111110205	33
LOC111113720	33
LOC111118012	33
LOC111119139	33
LOC111119748	33
LOC111121408	33
LOC111122139	33
LOC111122893	33
LOC111123263	33
LOC111123291	33
LOC111124500	33
LOC111125199	33
LOC111125201	33
LOC111128097	33
LOC111128221	33
LOC111128501	33
LOC111130904	33
LOC111131232	33
LOC111131838	33
LOC111134181	33
LOC111134425	33
LOC111135132	33
LOC111135389	33
LOC111135460	33
LOC111135899	33
LOC111136402	33
LOC111136651	33
LOC111136704	33
LOC111137383	33
LOC111099183	32
LOC111100362	32
LOC111100376	32
LOC111103326	32
LOC111104753	32
LOC111104818	32
LOC111106458	32
LOC111106464	32
LOC111108055	32
LOC111111605	32
LOC111112662	32
LOC111116260	32
LOC111119396	32
LOC111120684	32
LOC111122847	32
LOC111123088	32
LOC111123813	32
LOC111123970	32
LOC111125117	32
LOC111128076	32
LOC111130048	32
LOC111130842	32
LOC111133404	32
LOC111133510	32
LOC111133960	32
LOC111134614	32
LOC111134683	32
LOC111134838	32
LOC111134840	32
LOC111136250	32
LOC111136382	32
LOC111136415	32
LOC111137574	32
LOC111137825	32
LOC111099218	31
LOC111100902	31
LOC111104401	31
LOC111106217	31
LOC111106801	31
LOC111107096	31
LOC111110082	31
LOC111112733	31
LOC111113036	31
LOC111115300	31
LOC111118220	31
LOC111118471	31
LOC111118658	31
LOC111120030	31
LOC111120891	31
LOC111120957	31
LOC111121044	31
LOC111121274	31
LOC111122837	31
LOC111124744	31
LOC111125567	31
LOC111128608	31
LOC111129305	31
LOC111132132	31
LOC111133500	31
LOC111134642	31
LOC111134706	31
LOC111134906	31
LOC111134936	31
LOC111135149	31
LOC111135761	31
LOC111137094	31
LOC111137683	31
LOC111099105	30
LOC111099496	30
LOC111100595	30
LOC111101237	30
LOC111104084	30
LOC111104169	30
LOC111104713	30
LOC111106331	30
LOC111107189	30
LOC111107463	30
LOC111107476	30
LOC111108351	30
LOC111108358	30
LOC111109745	30
LOC111111264	30
LOC111113199	30
LOC111114505	30
LOC111114868	30
LOC111115433	30
LOC111115747	30
LOC111119091	30
LOC111119134	30
LOC111119689	30
LOC111119982	30
LOC111120422	30
LOC111120683	30
LOC111121397	30
LOC111124021	30
LOC111126197	30
LOC111126383	30
LOC111127278	30
LOC111127813	30
LOC111128213	30
LOC111129141	30
LOC111130072	30
LOC111130272	30
LOC111130343	30
LOC111130709	30
LOC111130939	30
LOC111131533	30
LOC111133163	30
LOC111134186	30
LOC111135336	30
LOC111135727	30
LOC111135903	30
LOC111136505	30
LOC111138006	30
LOC111103915	29
LOC111104292	29
LOC111106049	29
LOC111107608	29
LOC111108569	29
LOC111114174	29
LOC111115597	29
LOC111116309	29
LOC111119310	29
LOC111119535	29
LOC111119653	29
LOC111120074	29
LOC111120114	29
LOC111121146	29
LOC111121371	29
LOC111123210	29
LOC111123260	29
LOC111124527	29
LOC111125080	29
LOC111125372	29
LOC111125444	29
LOC111125623	29
LOC111125976	29
LOC111127916	29
LOC111127928	29
LOC111128315	29
LOC111128420	29
LOC111129291	29
LOC111129934	29
LOC111129999	29
LOC111130054	29
LOC111130501	29
LOC111130580	29
LOC111130613	29
LOC111131333	29
LOC111132144	29
LOC111132820	29
LOC111133197	29
LOC111133594	29
LOC111133781	29
LOC111135694	29
LOC111135828	29
LOC111137482	29
LOC111137519	29
LOC111137647	29
LOC111099803	28
LOC111100596	28
LOC111101228	28
LOC111101505	28
LOC111101763	28
LOC111102600	28
LOC111103905	28
LOC111104244	28
LOC111105305	28
LOC111107584	28
LOC111108256	28
LOC111108257	28
LOC111108439	28
LOC111108855	28
LOC111109594	28
LOC111110086	28
LOC111110591	28
LOC111111739	28
LOC111112344	28
LOC111112553	28
LOC111112881	28
LOC111115008	28
LOC111118389	28
LOC111118542	28
LOC111119427	28
LOC111119431	28
LOC111120235	28
LOC111121016	28
LOC111121610	28
LOC111124747	28
LOC111125575	28
LOC111126280	28
LOC111126518	28
LOC111126803	28
LOC111128347	28
LOC111128578	28
LOC111129181	28
LOC111130068	28
LOC111130364	28
LOC111131010	28
LOC111132566	28
LOC111133010	28
LOC111133499	28
LOC111133797	28
LOC111134414	28
LOC111134737	28
LOC111135116	28
LOC111135803	28
LOC111135819	28
LOC111137406	28
LOC111138108	28
LOC111099502	27
LOC111099870	27
LOC111100424	27
LOC111100581	27
LOC111106438	27
LOC111108786	27
LOC111110869	27
LOC111112961	27
LOC111114451	27
LOC111117027	27
LOC111118453	27
LOC111120004	27
LOC111120033	27
LOC111120492	27
LOC111120735	27
LOC111120975	27
LOC111121099	27
LOC111122048	27
LOC111123891	27
LOC111124389	27
LOC111125131	27
LOC111125325	27
LOC111125677	27
LOC111125974	27
LOC111128661	27
LOC111128797	27
LOC111129938	27
LOC111130322	27
LOC111130615	27
LOC111130633	27
LOC111130847	27
LOC111130902	27
LOC111131492	27
LOC111132009	27
LOC111132068	27
LOC111132836	27
LOC111133148	27
LOC111134544	27
LOC111134682	27
LOC111134796	27
LOC111134837	27
LOC111134953	27
LOC111135084	27
LOC111135086	27
LOC111135632	27
LOC111135764	27
LOC111136937	27
LOC111137122	27
LOC111137432	27
LOC111138041	27
LOC111138047	27
LOC111138159	27
LOC111138305	27
LOC111099196	26
LOC111100510	26
LOC111103557	26
LOC111103579	26
LOC111103592	26
LOC111104108	26
LOC111107422	26
LOC111108312	26
LOC111110039	26
LOC111110435	26
LOC111110619	26
LOC111111498	26
LOC111112130	26
LOC111114498	26
LOC111114806	26
LOC111115612	26
LOC111118211	26
LOC111118482	26
LOC111119314	26
LOC111120186	26
LOC111120676	26
LOC111120850	26
LOC111121747	26
LOC111122929	26
LOC111123601	26
LOC111124618	26
LOC111124692	26
LOC111125118	26
LOC111125946	26
LOC111126155	26
LOC111129018	26
LOC111129520	26
LOC111129675	26
LOC111130474	26
LOC111130637	26
LOC111130767	26
LOC111135757	26
LOC111135858	26
LOC111136102	26
LOC111136141	26
LOC111136758	26
LOC111136945	26
LOC111137141	26
LOC111137168	26
LOC111138367	26
LOC111101041	25
LOC111103388	25
LOC111106076	25
LOC111106207	25
LOC111108171	25
LOC111108199	25
LOC111108515	25
LOC111110014	25
LOC111110030	25
LOC111111174	25
LOC111112253	25
LOC111112348	25
LOC111113055	25
LOC111113398	25
LOC111114010	25
LOC111118604	25
LOC111119827	25
LOC111121058	25
LOC111121737	25
LOC111122836	25
LOC111123500	25
LOC111123966	25
LOC111124139	25
LOC111124284	25
LOC111124676	25
LOC111124955	25
LOC111125638	25
LOC111126209	25
LOC111126357	25
LOC111126780	25
LOC111128037	25
LOC111128103	25
LOC111128622	25
LOC111128798	25
LOC111129320	25
LOC111129681	25
LOC111129843	25
LOC111129897	25
LOC111130105	25
LOC111130358	25
LOC111131058	25
LOC111131459	25
LOC111132122	25
LOC111133477	25
LOC111133954	25
LOC111134076	25
LOC111134103	25
LOC111134247	25
LOC111134665	25
LOC111134724	25
LOC111135112	25
LOC111135138	25
LOC111135308	25
LOC111135430	25
LOC111135488	25
LOC111135598	25
LOC111135700	25
LOC111135721	25
LOC111135863	25
LOC111135869	25
LOC111136052	25
LOC111136713	25
LOC111137118	25
LOC111137341	25
LOC111138482	25
LOC111100154	24
LOC111101169	24
LOC111103167	24
LOC111103799	24
LOC111106504	24
LOC111108342	24
LOC111108798	24
LOC111109732	24
LOC111110631	24
LOC111111357	24
LOC111118302	24
LOC111119205	24
LOC111119371	24
LOC111119390	24
LOC111119538	24
LOC111119693	24
LOC111119712	24
LOC111120138	24
LOC111120899	24
LOC111121347	24
LOC111121400	24
LOC111121754	24
LOC111121836	24
LOC111123204	24
LOC111123710	24
LOC111124652	24
LOC111124848	24
LOC111125517	24
LOC111125973	24
LOC111126129	24
LOC111126227	24
LOC111127234	24
LOC111127555	24
LOC111127953	24
LOC111128906	24
LOC111130220	24
LOC111130956	24
LOC111131029	24
LOC111131099	24
LOC111132058	24
LOC111133731	24
LOC111134473	24
LOC111135186	24
LOC111135585	24
LOC111135980	24
LOC111136377	24
LOC111137585	24
LOC111138441	24
LOC111099446	23
LOC111099522	23
LOC111100044	23
LOC111100875	23
LOC111101440	23
LOC111102357	23
LOC111103288	23
LOC111104168	23
LOC111104419	23
LOC111105816	23
LOC111107728	23
LOC111108043	23
LOC111108609	23
LOC111108878	23
LOC111110487	23
LOC111111392	23
LOC111111568	23
LOC111112596	23
LOC111112909	23
LOC111113071	23
LOC111113165	23
LOC111115087	23
LOC111115718	23
LOC111117406	23
LOC111118497	23
LOC111119022	23
LOC111119487	23
LOC111119553	23
LOC111119746	23
LOC111119813	23
LOC111120652	23
LOC111120696	23
LOC111121262	23
LOC111121540	23
LOC111121589	23
LOC111121635	23
LOC111124551	23
LOC111124588	23
LOC111125090	23
LOC111125190	23
LOC111126134	23
LOC111127827	23
LOC111128552	23
LOC111129280	23
LOC111129351	23
LOC111129556	23
LOC111129862	23
LOC111129865	23
LOC111130427	23
LOC111130533	23
LOC111130647	23
LOC111130950	23
LOC111131230	23
LOC111132069	23
LOC111132309	23
LOC111132383	23
LOC111132530	23
LOC111132576	23
LOC111133017	23
LOC111133041	23
LOC111133388	23
LOC111134069	23
LOC111134350	23
LOC111135290	23
LOC111135401	23
LOC111136048	23
LOC111136594	23
LOC111136706	23
LOC111136887	23
LOC111136953	23
LOC111137181	23
LOC111137182	23
LOC111137417	23
LOC111138126	23
LOC111138463	23
LOC111099115	22
LOC111099511	22
LOC111100477	22
LOC111101050	22
LOC111101819	22
LOC111102183	22
LOC111105529	22
LOC111107234	22
LOC111109620	22
LOC111110421	22
LOC111112947	22
LOC111114242	22
LOC111114696	22
LOC111115926	22
LOC111116102	22
LOC111119328	22
LOC111119704	22
LOC111119769	22
LOC111119830	22
LOC111119940	22
LOC111120092	22
LOC111120142	22
LOC111120675	22
LOC111120798	22
LOC111122535	22
LOC111122811	22
LOC111122995	22
LOC111123207	22
LOC111123748	22
LOC111123837	22
LOC111123850	22
LOC111123901	22
LOC111124265	22
LOC111124699	22
LOC111125807	22
LOC111127936	22
LOC111128184	22
LOC111129158	22
LOC111129284	22
LOC111129591	22
LOC111129792	22
LOC111130568	22
LOC111130652	22
LOC111131160	22
LOC111132479	22
LOC111133033	22
LOC111133174	22
LOC111134337	22
LOC111134810	22
LOC111135318	22
LOC111135323	22
LOC111135419	22
LOC111135889	22
LOC111136727	22
LOC111099585	21
LOC111100273	21
LOC111100723	21
LOC111103061	21
LOC111103629	21
LOC111105967	21
LOC111108184	21
LOC111108767	21
LOC111109854	21
LOC111112599	21
LOC111112605	21
LOC111113040	21
LOC111114203	21
LOC111114904	21
LOC111115422	21
LOC111115726	21
LOC111115944	21
LOC111116042	21
LOC111117044	21
LOC111117389	21
LOC111118089	21
LOC111118139	21
LOC111118444	21
LOC111119114	21
LOC111119157	21
LOC111119527	21
LOC111120770	21
LOC111120855	21
LOC111120907	21
LOC111121097	21
LOC111121130	21
LOC111121217	21
LOC111121294	21
LOC111122059	21
LOC111122162	21
LOC111122985	21
LOC111123101	21
LOC111123421	21
LOC111124106	21
LOC111124549	21
LOC111124917	21
LOC111125011	21
LOC111125464	21
LOC111125986	21
LOC111126215	21
LOC111127323	21
LOC111127513	21
LOC111128248	21
LOC111128435	21
LOC111128864	21
LOC111129919	21
LOC111130071	21
LOC111130073	21
LOC111130354	21
LOC111130694	21
LOC111130908	21
